"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46747","8.1 verify that required custom form is attached to the case with blank fields","Add Case","Tue May 13 21:23:31 UTC 2025","passed","Tue May 13 21:24:18 UTC 2025","","8. --- with required Custom Form but not filled out, all optional fields on Form","",""
"","41735","1.7. Add Item from Person View/ ""Items Belonging to"" tab -- redirect to Add Duplicate Item page and complete the action","Add Item","Tue May 13 21:29:45 UTC 2025","passed","Tue May 13 21:30:26 UTC 2025","","1. Org Admin","",""
"","686","2 Import Notes for Item","","Tue May 13 21:17:28 UTC 2025","failed","Tue May 13 21:17:28 UTC 2025","","Import Notes","",""
"","71094","3.5 --- Splitting item with Currency Form attached","Add Item","Tue May 13 21:36:36 UTC 2025","passed","Tue May 13 21:37:47 UTC 2025","","3 Add Item with Custom Form","",""
"","113","3. Scanning 1000 items during Inventory report","Inventory Reports","Tue May 13 21:16:02 UTC 2025","failed","Tue May 13 21:16:02 UTC 2025","","2. Scanning 1000 items","",""
"","6234","1.1.3 validation message for missing permissions","Add User","Tue May 13 21:50:26 UTC 2025","failed","Tue May 13 21:50:32 UTC 2025","","1.1 Org Admin","",""
"","25541","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Tue May 13 21:19:31 UTC 2025","passed","Tue May 13 21:19:57 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","0","2 Import Locations with required fields - verify default properties","","Tue May 13 21:17:08 UTC 2025","skipped","Tue May 13 21:17:08 UTC 2025","","Import Locations","",""
"","3698","1.9. Only active people should show up in ""Recovered By"" field when searching by first/middle/last name or email","Add Item","Tue May 13 21:31:13 UTC 2025","failed","Tue May 13 21:31:17 UTC 2025","","1. Org Admin","",""
"","0","I.C_2 Case with minimum number of fields","","Tue May 13 21:16:23 UTC 2025","skipped","Tue May 13 21:16:23 UTC 2025","","Import Cases","",""
"","74597","4. Add a Person with disabled fields & check if those are shown up on Person Edit page after enabling all of the rest of the fields and editing Business Name / First Name / Last Name","","Tue May 13 21:30:26 UTC 2025","failed","Tue May 13 21:31:41 UTC 2025","","Edit Person","",""
"","12281","3.2 verify Office Case Number Format with custom validation message","Add Case","Tue May 13 21:18:47 UTC 2025","passed","Tue May 13 21:18:59 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","1","2. Item with all fields - Disposed Status","","Tue May 13 21:16:42 UTC 2025","broken","Tue May 13 21:16:42 UTC 2025","","Import Items","",""
"","61804","A.N_1. Add Note to Case","","Tue May 13 21:41:16 UTC 2025","failed","Tue May 13 21:42:18 UTC 2025","","Add Notes","",""
"","179","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Tue May 13 21:36:22 UTC 2025","failed","Tue May 13 21:36:22 UTC 2025","","Item Transactions & Actions","",""
"","0","1.7 Power User can add case and view/enter/update Review Date/Notes when having AutoDispo permissions","Add Case","Tue May 13 21:16:30 UTC 2025","skipped","Tue May 13 21:16:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","1","5. Import update for item status (Undispose transaction)","","Tue May 13 21:16:32 UTC 2025","skipped","Tue May 13 21:16:32 UTC 2025","","Import Item Updates","",""
